EventId,InvestigationType,AccidentNumber,EventDate,Location,Country,Latitude,Longitude,AirportCode,AirportName,InjurySeverity,AircraftDamage,AircraftCategory,RegistrationNumber,Make,Model,AmateurBuilt,NumberOfEngines,EngineType,FARDescription,Schedule,PurposeOfFlight,AirCarrier,TotalFatalInjuries,TotalSeriousInjuries,TotalMinorInjuries,TotalUninjured,WeatherCondition,BroadPhaseOfFlight,ReportStatus,PublicationDate,
20120726X04932,Accident,ERA12FA483,07/26/2012,"Plainville, CT",United States,41.694444,-72.864167,4B8,Robertson Airport,Fatal(1),Substantial,Airplane,N64182,CESSNA,172P,No,1,Reciprocating,Part 91: General Aviation,NSCH,Personal,,1,,,,VMC,APPROACH,Probable Cause,04/25/2013,
20120726X21557,Accident,ERA12FA484,07/25/2012,"San Juan, PR",United States,18.455278,-66.104722,TJIG,Fernando Luis Ribas Dominicci,Fatal(1),Substantial,Airplane,N73115,CESSNA,172M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Factual,02/19/2014,
20120806X11036,Accident,WPR12FAMS1,07/23/2012,"Tonasket, WA",United States,48.724723,-119.465556,,,Fatal(1),Substantial,Airplane,N743CA,JEFFKO ED & CLAIRE,GLASAIR,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/06/2012,
20120723X05705,Accident,CEN12LA466,07/22/2012,"Cross Lake, MN",United States,46.401389,-94.134722,,,Fatal(1),Substantial,Airplane,N602JT,TOMAN JACK JR,SKYSTAR KITFOX 4,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,08/13/2013,
20120721X55541,Accident,CEN12FA462,07/21/2012,"Walsenburg, CO",United States,37.695000,-104.796389,4V1,Spanish Peaks,Fatal(2),Substantial,Airplane,N96YK,NANCHANG CHINA,CJ-6A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,APPROACH,Probable Cause,11/06/2013,
20120720X95150,Accident,ERA12FA467,07/20/2012,"Cedartown, GA",United States,33.903333,-85.348611,,,Fatal(1),Substantial,Airplane,N25UA,BRENHOLT LARRY R,RV-4,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,MANEUVERING,Probable Cause,08/13/2013,
20120720X45005,Accident,CEN12LA460,07/20/2012,"Rutland, OH",United States,39.110000,-82.113611,,,Fatal(1),Substantial,Airplane,N3YV,CHAMBERLAIN GERALD,ESCAPADE,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,CRUISE,Probable Cause,06/19/2013,
20120719X20339,Accident,ERA12FA465,07/19/2012,"Berlin, MD",United States,38.358056,-75.227778,4MD1,Bunting's Field,Fatal(1),Substantial,Airplane,N4330Z,PIPER,PA-18-150,No,1,Reciprocating,Part 91: General Aviation,,Banner Tow,,1,,,,VMC,,Preliminary,07/25/2012,
20120706X65939,Accident,ANC12FA066,07/18/2012,"Fairbanks, AK",United States,65.453889,-147.556111,,,Fatal(2),Destroyed,Airplane,N432LT,PIPER,PA-32R-301,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Probable Cause,12/05/2013,
20120718X03620,Accident,CEN12LA453,07/17/2012,"Britt, IA",United States,43.121111,-93.746944,MCW,Mason City Municipal,Fatal(1),Substantial,Airplane,N4843J,AIR TRACTOR INC,AT-402B,No,1,Turbo Prop,Part 137: Agricultural,,Aerial Application,,1,,,,VMC,MANEUVERING,Probable Cause,06/19/2013,
20120716X04538,Accident,ERA12FA458,07/16/2012,"Laytonsville, MD",United States,39.242222,-77.154444,W50,Davis Airport,Fatal(1),Substantial,Airplane,N8771M,BEECH,A23,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,,1,,VMC,TAKEOFF,Probable Cause,06/19/2013,
20120715X25131,Accident,WPR12FA305,07/14/2012,"Salina, UT",United States,38.819723,-111.432223,,,Fatal(2),Substantial,Airplane,N86AA,CIRRUS DESIGN CORP,SR22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,,,Preliminary,07/24/2012,
20120713X52505,Accident,CEN12LA440,07/13/2012,"Darksville, MO",United States,39.541944,-92.587777,,,Fatal(1),Substantial,Airplane,N6846Q,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,1,,,,VMC,MANEUVERING,Probable Cause,02/12/2013,
20120711X85316,Accident,WPR12LA302,07/11/2012,"Winslow, AZ",United States,35.032223,-110.730000,INW,Winslow Lindberg Regional,Fatal(1),Substantial,Airplane,N718JT,BUNCH MATTHEW B,COZY-CANARDIII,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,,Preliminary,07/12/2012,
20120711X12055,Accident,ERA12FA438,07/11/2012,"Moscow, TN",United States,35.056389,-89.386389,,N/A,Fatal(1),Substantial,Airplane,N764RV,CIRRUS DESIGN CORP,SR20,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Probable Cause,12/02/2013,
20120711X13330,Accident,ANC12FA073,07/10/2012,"Homer, AK",United States,59.640000,-151.501111,5BL,Beluga Lake Seaplane Base,Fatal(1),Substantial,Airplane,N206VR,CESSNA,U206G,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,4,,VMC,LANDING,Probable Cause,11/06/2013,
20120709X83554,Accident,WPR12FA298,07/09/2012,"Murrieta, CA",United States,33.563333,-117.062500,,,Fatal(1),Substantial,Helicopter,N7527Y,ROBINSON HELICOPTER,R22 BETA,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,,,1,VMC,MANEUVERING,Probable Cause,12/05/2013,
20120708X63728,Accident,ERA12FA433,07/08/2012,"New Site, MS",United States,34.553889,-88.418056,,,Fatal(3),Substantial,Airplane,N4386F,PIPER,PA-32R-300,No,1,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,VMC,,Probable Cause,05/30/2013,
20120707X20106,Accident,CEN12FA421,07/07/2012,"Karnack, TX",United States,32.661944,-94.219723,,,Fatal(1),Destroyed,Airplane,N987GM,BEECH,E90,No,2,Turbo Prop,Part 91: General Aviation,,Positioning,,1,,,,VMC,MANEUVERING,Probable Cause,11/06/2013,
20120705X85000,Accident,WPR12FA295,07/05/2012,"Piru, CA",United States,34.407500,-118.754444,,,Fatal(2),Substantial,Airplane,N177N,TL ULTRALIGHT SRO,STINGSPORT,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,VMC,,Preliminary,07/26/2012,
20120701X53951,Accident,WPR12FA282,06/30/2012,"Camp Verde, AZ",United States,34.444444,-111.789444,KSDL,Scottsdale,Fatal(4),Substantial,Helicopter,N729DP,AEROSPATIALE,AS350B,No,1,Turbo Shaft,Part 91: General Aviation,,Personal,,4,,,,VMC,MANEUVERING,Probable Cause,03/07/2014,
20120630X03010,Accident,ERA12FA423,06/30/2012,"Dalton, GA",United States,34.726945,-84.887222,DNN,Dalton Municipal Airport,Fatal(1),Substantial,Airplane,N33CG,PIPER,PA-31P,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,09/05/2013,
20120629X30512,Accident,WPR12FA280,06/28/2012,"Kooskia, ID",United States,46.130556,-114.926945,1U1,Moose Creek USFS Airport,Fatal(1),Substantial,Airplane,N63WY,AVIAT,A-1C-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,1,VMC,TAKEOFF,Probable Cause,12/05/2013,
20120628X15555,Accident,WPR12LA277,06/27/2012,"Vancouver, WA",United States,45.620278,-122.654722,KVUO,Pearson Field Airport,Fatal(1),Substantial,Airplane,N645GR,REHN,KITFOX IV,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,TAKEOFF,Probable Cause,02/03/2014,
20120627X04941,Accident,CEN12FA395,06/26/2012,"Monroe Center, IL",United States,42.118334,-88.974167,,,Fatal(1),Substantial,Airplane,N18TN,NAPPI TITO C,LANCAIR 235M,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,CRUISE,Probable Cause,09/30/2013,
20120625X80103,Accident,ERA12FA412,06/25/2012,"Gold Hill, NC",United States,35.516111,-80.303333,NC25,Gold Hill Airport,Fatal(1),Substantial,Airplane,N2528N,SOCATA,TB21,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,TAKEOFF,Probable Cause,02/03/2014,
20120624X73746,Accident,ERA12LA411,06/24/2012,"Portland, ME",United States,43.621111,-70.206667,,,Fatal(1),Substantial,Airplane,N39443,UNIVERSAL STINSON,108,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,05/09/2013,
20120623X90047,Accident,WPR12FA274,06/23/2012,"Veneta, OR",United States,44.061667,-123.393889,33OR,CRO-MAG,Fatal(4),Substantial,Airplane,N5781A,CESSNA,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,VMC,TAKEOFF,Probable Cause,12/02/2013,
20120622X22743,Accident,ERA12FA409,06/22/2012,"Morgantown, WV",United States,39.695833,-79.762222,MGW,Morgantown Municipal Airport,Fatal(1),Substantial,Airplane,N508GT,RAYTHEON AIRCRAFT COMPANY,C90GT,No,2,Turbo Prop,Part 91: General Aviation,,Positioning,,1,,,,VMC,,Preliminary,06/29/2012,
20120618X10736,Accident,CEN12FA378,06/17/2012,"Wallis, TX",United States,29.600556,-96.023334,TE71,GHSA-Wallis Glideport,Fatal(3),Substantial,Glider,N6388V,IAR BRASOV,IS-28B2,No,0,,Part 91: General Aviation,,Personal,,3,,,,VMC,,Preliminary,06/28/2012,
20120615X34118,Accident,ERA12FA395,06/15/2012,"Westminster, MD",United States,39.608611,-77.007500,DMW,Carroll County Regional,Fatal(1),Substantial,Airplane,N206GX,REMOS ACFT GMBH FLUGZEUGBAU,REMOS GX,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Probable Cause,09/05/2013,
20120612X20331,Accident,WPR12LA259,06/12/2012,"East Wenatchee, WA",United States,47.409167,-120.249722,,,Fatal(1),Substantial,Helicopter,N282MC,ROBINSON HELICOPTER COMPANY,R44 II,No,1,Reciprocating,Part 91: General Aviation,,Other Work Use,,1,1,,,VMC,,Preliminary,06/17/2012,
20120610X90234,Accident,WPR12FA255,06/09/2012,"Mountain Home, ID",United States,43.424445,-115.484722,,,Fatal(1),Substantial,Airplane,N8990N,PIPER,PA-32-300,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Probable Cause,12/05/2013,
20120609X22931,Accident,ERA12FA387,06/09/2012,"Plant City, FL",United States,28.135555,-82.141111,9FD2,Blackwater Creek Ultralight Fl,Fatal(1),Substantial,Airplane,N2571T,PHILLIPS WILLIAM L,CHALLENGER,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,APPROACH,Probable Cause,04/10/2013,
20120611X92127,Accident,CEN12LA349,06/09/2012,"Spring Valley, OH",United States,,,,,Fatal(1),Substantial,Airplane,N9010T,FLOWER ROGER P,J D,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Probable Cause,09/12/2013,
20120609X82108,Accident,ERA12LA386,06/08/2012,"Wrens, GA",United States,33.226389,-82.392777,,,Fatal(1),Substantial,Gyrocraft,N1481,BOWEN CHRISTOPHER W,DOGBEE,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2013,
20120616X31702,Accident,ERA12FAMS2,06/08/2012,"Atlantic Ocean, AO",United States,39.670000,-72.221389,,,Fatal(1),Substantial,Airplane,N8281S,CESSNA,150F,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,UNKNOWN,Probable Cause,11/27/2012,
20120607X54234,Accident,ERA12FA385,06/07/2012,"Lake Wales, FL",United States,27.823056,-81.477223,,,Fatal(6),Substantial,Airplane,N950KA,PILATUS AIRCRAFT LTD,PC-12/47,No,1,Turbo Prop,Part 91: General Aviation,,Personal,,6,,,,IMC,,Preliminary,06/18/2012,
20120605X63420,Accident,CEN12LA340,06/04/2012,"Manchester, IA",United States,42.490277,-91.497777,C27,Manchester Municipal Airport,Fatal(1),Substantial,Airplane,N4396H,QUICKSILVER,Sport II,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2013,
20120605X05800,Accident,CEN12LA336,06/04/2012,"Zahl, ND",United States,,,,,Fatal(1),Substantial,Airplane,N88095,BELLANCA,8GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2013,
20120603X74920,Accident,WPR12GA243,06/03/2012,"Modena, UT",United States,38.114722,-114.037222,KCDC,Cedar City Regional Airport,Fatal(2),Substantial,Airplane,N14447,LOCKHEED,P2V-7,No,2,"REC, TJ, TJ",Public Use,NSCH,PUBF,,2,,,,VMC,,Preliminary,06/11/2012,
20120601X44107,Accident,WPR12LA241,06/01/2012,"Salinas, CA",United States,36.662778,-121.610000,KSNS,Salinas Municipal Airport,Fatal(1),Destroyed,Airplane,N125CW,WESTCOTT,PROWLER JAGUAR,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,02/03/2014,
20120531X02455,Accident,ERA12FA376,05/31/2012,"Macon, MS",United States,33.038333,-84.776111,,,Fatal(1),Substantial,Airplane,N976S,HAWKER BEECHCRAFT,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Probable Cause,01/15/2013,
20120530X50747,Accident,WPR12FA235,05/29/2012,"Duck Creek Village, UT",United States,37.435000,-112.765000,,,Fatal(4),Substantial,Airplane,N187PG,CIRRUS,SR20,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,VMC,MANEUVERING,Probable Cause,11/06/2013,
20120530X34302,Accident,CEN12LA330,05/29/2012,"Ionia, MI",United States,42.938055,-85.060556,Y70,Ionia County Airport,Fatal(1),Substantial,Glider,N127PC,SCHLEICHER,ASW-27,No,0,,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,06/12/2013,
20120528X70400,Accident,ERA12RA367B,05/28/2012,"Sumerduck, VA",United States,38.485833,-77.707222,,,Fatal(2),Substantial,Airplane,N23SC,PIPER,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,1,,,VMC,,Foreign,06/14/2012,
20120528X70400,Accident,ERA12RA367A,05/28/2012,"Sumerduck, VA",United States,38.485833,-77.707222,,,Fatal(2),Destroyed,Airplane,N6658R,BEECH,V35B,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,1,,,VMC,,Foreign,06/14/2012,
20120529X20858,Accident,CEN12LA324,05/28/2012,"Perry, MI",United States,42.805278,-84.238333,54MI,Pingston Aeroworks,Fatal(1),Substantial,Airplane,N3753G,NORTH AMERICAN,T-6G,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,12/19/2012,
20120529X90616,Accident,CEN12FA321,05/28/2012,,United States,,,,None,Fatal(1),Substantial,Helicopter,N7077F,BELL,206-L4,No,1,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,,1,,,,VMC,APPROACH,Probable Cause,05/30/2013,
20120529X04554,Accident,CEN12FA320,05/28/2012,"Fort Morgan, CO",United States,40.333889,-103.802500,KFMM,Fort Morgan Municipal Airport,Fatal(1),Substantial,Airplane,N788RJ,Tackabury,Air-Cam,Yes,2,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,GO-AROUND,Probable Cause,05/09/2013,
20120527X21141,Accident,WPR12FA230,05/26/2012,"St. George, UT",United States,37.020000,-113.517223,SGU,St George Municipal Airport,Fatal(4),Substantial,Airplane,N953SP,CESSNA,172S,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,VMC,TAKEOFF,Probable Cause,02/03/2014,
20120527X55532,Accident,ERA12LA364,05/26/2012,"Trenton, GA",United States,34.904722,-85.459722,0GE3,Lookout Mountain,Fatal(1),Substantial,Airplane,N56FP,MOYES B/BAILEY B,DRAGONFLY,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,06/12/2013,
20120531X10928,Accident,WPR12FA237,05/24/2012,"Lakeview, OR",United States,42.526111,-119.739444,,,Fatal(1),Substantial,Airplane,N26837,GULFSTREAM AMERICAN CORP,AA-5A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,MANEUVERING,Probable Cause,03/13/2013,
20120523X63856,Accident,CEN12FA312B,05/23/2012,"Sedgwick, AR",United States,35.973611,-90.776667,,,Fatal(1),Substantial,Airplane,N996QC,GRUMMAN,G-164C,No,1,Turbo Prop,Part 137: Agricultural,,Aerial Application,,1,1,,,VMC,MANEUVERING,Probable Cause,04/10/2013,
20120523X63856,Accident,CEN12FA312A,05/23/2012,"Sedgwick, AR",United States,35.973611,-90.776667,,,Fatal(1),Substantial,Airplane,N4126T,AIR TRACTOR INC,AT-802A,No,1,Turbo Prop,Part 137: Agricultural,,Aerial Application,,1,1,,,VMC,MANEUVERING,Probable Cause,04/10/2013,
20120521X11652,Accident,WPR12LA220,05/21/2012,"Nicolaus, CA",United States,38.915278,-121.550278,,,Fatal(1),Substantial,Airplane,N8267K,GRUMMAN,G-164D,No,1,Turbo Prop,Part 137: Agricultural,,Aerial Application,,1,,,,VMC,,Preliminary,05/25/2012,
20120521X35247,Accident,ERA12FA345,05/21/2012,"Port Richey, FL",United States,28.283889,-82.736389,,,Fatal(1),Substantial,Airplane,N360MW,SHEPARD JIMMY D JR,PITTS S1D,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Probable Cause,06/19/2013,
20120522X61319,Accident,CEN12FA311,05/20/2012,"Boyd, TX",United States,33.022500,-97.636666,,Dauenhauer Field (private),Fatal(1),Substantial,Airplane,N29112,CESSNA,T210L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,3,,,VMC,,Preliminary,06/11/2012,
20120519X95027,Accident,WPR12LA218,05/19/2012,"Kingston, NV",United States,39.206111,-117.039722,,,Fatal(1),Substantial,Glider,N186P,AVIA STROITEL,AC-5M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,03/13/2013,
20120519X31312,Accident,CEN12LA307,05/19/2012,"Checotah, OK",United States,35.472500,-95.573334,NONE,Private Airstrip,Fatal(1),Substantial,Airplane,N158TX,DIAL DAVID L,TITAN TORNADO II,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,05/21/2012,
20120518X70641,Accident,WPR12FA216,05/18/2012,"Boulder City, NV",United States,35.954167,-114.881945,BVU,Boulder City Municipal Airport,Fatal(2),Substantial,Airplane,N39WT,AERO VODOCHODY,L-39,No,1,Turbo Fan,Part 91: General Aviation,,Business,,2,,,,VMC,,Preliminary,06/06/2012,
20120518X65127,Accident,DCA12PA076,05/18/2012,"Point Mugu, CA",United States,,,KNTD,Naval Air Station Point Mugu,Fatal(1),Destroyed,Airplane,N329AX,HAWKER AIRCRAFT LTD,HAWKER HUNTER MK.58A,No,1,Turbo Jet,Public Use,,PUBF,,1,,,,VMC,,Preliminary,06/10/2012,
20120513X50844,Accident,WPR12FA203,05/12/2012,"Whitewater, CA",United States,33.932778,-116.641944,,,Fatal(1),Substantial,Airplane,N51336,M Squared,Breese,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,05/22/2012,
20120512X82203,Accident,CEN12FA291,05/11/2012,"Las Vegas, NM",United States,35.652500,-105.138611,,None,Fatal(1),Substantial,Airplane,N645EP,BEECH,V35B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,11/06/2013,
20120511X83220,Accident,CEN12FA290,05/11/2012,"Chanute, KS",United States,37.638333,-96.613056,,,Fatal(4),Substantial,Airplane,N9DM,CESSNA,401,No,2,Reciprocating,Part 91: General Aviation,,Personal,,4,1,,,VMC,,Probable Cause,09/05/2013,
20120510X63101,Accident,ERA12FA327,05/09/2012,"Sterling, PA",United States,41.340000,-75.421111,70N,Spring Hill Airport,Fatal(2),Substantial,Airplane,N9154K,MOONEY,M20J,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,1,,,VMC,TAKEOFF,Probable Cause,06/19/2013,
20120509X31107,Accident,ERA12FA326,05/09/2012,"DeFuniak Springs, FL",United States,30.731111,-86.153611,54J,DEFUNIAK SPRINGS,Fatal(1),Substantial,Airplane,N9001N,GUTIERREZ PABLINO,HUMMEL BIRD,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,03/07/2014,
20120505X53820,Accident,ERA12FA319,05/05/2012,"Honesdale, PA",United States,41.513333,-75.250000,N30,Cherry Ridge Airport,Fatal(1),Substantial,Airplane,N34539,CESSNA,177B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,10/29/2013,
20120503X72121,Accident,CEN12FA271,05/03/2012,"Lake in the Hills, IL",United States,42.207500,-88.308889,,,Fatal(2),Substantial,Airplane,N176Q,BEECH,S35,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,VMC,APPROACH,Probable Cause,01/15/2013,
20120427X35846,Accident,ERA12FA303,04/27/2012,"Anderson, SC",United States,34.493889,-82.707778,KAND,Anderson Regional Airport,Fatal(1),Substantial,Airplane,N154CK,CIRRUS DESIGN CORP,SR22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,07/18/2013,
20120426X74830,Accident,WPR12FA184,04/25/2012,"Blanding, UT",United States,37.811944,-110.066389,N/A,Hidden Splendor,Fatal(3),Substantial,Airplane,N243W,CESSNA,A185F,No,1,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,VMC,MANEUVERING,Probable Cause,12/02/2013,
20120419X54443,Accident,WPR12LA180,04/23/2012,"Sisters, OR",United States,44.217778,-121.505278,,,Fatal(2),Substantial,Airplane,N66HL,LEAGUE HARRY,LANCAIR PROPJET,Yes,1,Turbo Prop,Part 91: General Aviation,,Instructional,,2,,,,VMC,,Preliminary,05/02/2012,
20120421X43732,Accident,CEN12FA251,04/21/2012,"Newcomerstown, OH",United States,40.249444,-81.545555,,,Fatal(1),Substantial,Airplane,N110EB,CIRRUS DESIGN CORP,SR22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Preliminary,06/21/2012,
20120419X51642,Accident,ERA12LA290,04/19/2012,,United States,27.716667,-85.216667,,,Fatal(1),Substantial,Airplane,N48DL,CESSNA,421C,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Probable Cause,10/29/2013,
20120414X83122,Accident,ERA12FA280,04/14/2012,"Hudson, KY",United States,37.685833,-86.335555,,,Fatal(1),Substantial,Airplane,N235MW,MANZITTO MICHAEL A,MWLANCAIR 235,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,CRUISE,Probable Cause,08/13/2013,
20120413X73241,Accident,WPR12FA164,04/12/2012,"Green River, WY",United States,41.336111,-109.821389,48U,Greater Green River Intergalac,Fatal(1),Substantial,Airplane,N32EG,CESSNA,320D,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,04/20/2012,
20120408X21850,Accident,WPR12FA155,04/08/2012,"Salinas, CA",United States,36.666389,-121.553611,KSNS,Salinas Municipal Airport,Fatal(2),Substantial,Airplane,N45R,EXTRA FLUGZEUGBAU GMBH,EA-300,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Probable Cause,12/05/2013,
20120406X84844,Accident,ERA12FA271,04/06/2012,"Everglades City, FL",United States,25.852778,-81.390277,X01,Everglades Airpark,Fatal(1),Substantial,Airplane,N548SF,WEJEBE JOSE,CA8 -SF,Yes,1,Turbo Prop,Part 91: General Aviation,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,08/13/2013,
20120406X43139,Accident,WPR12FA154,04/05/2012,"Ludlow, CA",United States,34.944722,-115.956389,,,Fatal(1),Substantial,Airplane,N5201F,CESSNA,T182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,08/13/2013,
